tipo_propuesta_formativa_desc,propuesta_formativa_desc,anio_academico,actividad_desc,periodo_lectivo,catedra_desc,comision_desc,condicion_regularidad_desc,resultado_desc,cantidad_alumnos,total,porcentaje
Ciclo Profesional,Contador Público,2020,(11-00022) - SOCIEDADES COMERCIALES,11 - PRIMER SEMESTRE,FUSHIMI_11-00022,FUSHIMI,Libre,Libre,43,,
Ciclo Profesional,Contador Público,2020,(11-00022) - SOCIEDADES COMERCIALES,11 - PRIMER SEMESTRE,FUSHIMI_11-00022,FUSHIMI,Libre,Sin Actuación,105,,
Ciclo Profesional,Contador Público,2020,(11-00022) - SOCIEDADES COMERCIALES,11 - PRIMER SEMESTRE,FUSHIMI_11-00022,FUSHIMI,Regular,Regular,720,,
Ciclo Profesional,Contador Público,2021,(11-00022) - SOCIEDADES COMERCIALES,11 - PRIMER SEMESTRE,FUSHIMI_11-00022,FUSHIMI,Libre,Libre,127,,
Ciclo Profesional,Contador Público,2021,(11-00022) - SOCIEDADES COMERCIALES,11 - PRIMER SEMESTRE,FUSHIMI_11-00022,FUSHIMI,Libre,Sin Actuación,180,,
Ciclo Profesional,Contador Público,2021,(11-00022) - SOCIEDADES COMERCIALES,11 - PRIMER SEMESTRE,FUSHIMI_11-00022,FUSHIMI,Regular,Regular,438,,
Ciclo Profesional,Contador Público,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,FLORES_11-00023,FLORES,Libre,Libre,341,,
Ciclo Profesional,Contador Público,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,FLORES_11-00023,FLORES,Regular,Regular,438,,
Ciclo Profesional,Contador Público,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Libre,36,,
Ciclo Profesional,Contador Público,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Regular,Regular,32,,
Ciclo Profesional,Contador Público,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TUTORIA LABORAL_11-00023,TUTORIA DCHO LABORAL 222,Libre,Sin Actuación,43,,
Ciclo Profesional,Contador Público,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TUTORIA LABORAL_11-00023,TUTORIA DCHO LABORAL 222,Regular,Regular,16,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,FLORES_11-00023,FLORES,Libre,Libre,72,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,FLORES_11-00023,FLORES,Regular,Regular,83,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Libre,131,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Regular,Regular,170,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TUTORIA LABORAL_11-00023,TUTORIA DCHO LABORAL 222,Libre,Sin Actuación,16,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TUTORIA LABORAL_11-00023,TUTORIA DCHO LABORAL 222,Regular,Regular,8,,
Ciclo Profesional,Contador Público,2020,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Libre,327,,
Ciclo Profesional,Contador Público,2020,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Sin Actuación,195,,
Ciclo Profesional,Contador Público,2020,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Regular,Regular,519,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Libre,174,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Sin Actuación,129,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Regular,Regular,186,,
Ciclo Profesional,Contador Público,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,BERGAMASCO,Libre,Libre,141,,
Ciclo Profesional,Contador Público,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,BERGAMASCO,Libre,Sin Actuación,142,,
Ciclo Profesional,Contador Público,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,BERGAMASCO,Regular,Regular,230,,
Ciclo Profesional,Contador Público,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Libre,88,,
Ciclo Profesional,Contador Público,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Sin Actuación,93,,
Ciclo Profesional,Contador Público,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Regular,Regular,212,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,BERGAMASCO,Libre,Libre,81,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,BERGAMASCO,Libre,Sin Actuación,89,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,BERGAMASCO,Regular,Regular,94,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Libre,48,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Libre,Sin Actuación,52,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00023) - DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00023,TOSELLI,Regular,Regular,93,,
Ciclo Profesional,Contador Público,2019,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,MANASSERO_11-00024,MANASSERO,Libre,Libre,581,,
Ciclo Profesional,Contador Público,2019,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,MANASSERO_11-00024,MANASSERO,Regular,Regular,587,,
Ciclo Profesional,Contador Público,2019,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,TUTORIAS FISC I_11-00024,TUTORIAS FISC I,Libre,Libre,1,,
Ciclo Profesional,Contador Público,2019,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,TUTORIAS FISC I_11-00024,TUTORIAS FISC I,Libre,Sin Actuación,8,,
Ciclo Profesional,Contador Público,2019,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,TUTORIAS FISC I_11-00024,TUTORIAS FISC I,Regular,Regular,1,,
Ciclo Profesional,Contador Público,2020,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,MANASSERO_11-00024,MANASSERO,Libre,Libre,143,,
Ciclo Profesional,Contador Público,2020,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,MANASSERO_11-00024,MANASSERO,Libre,Sin Actuación,93,,
Ciclo Profesional,Contador Público,2020,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,MANASSERO_11-00024,MANASSERO,Regular,Regular,863,,
Ciclo Profesional,Contador Público,2021,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,MANASSERO_11-00024,MANASSERO,Libre,Libre,396,,
Ciclo Profesional,Contador Público,2021,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,MANASSERO_11-00024,MANASSERO,Libre,Sin Actuación,193,,
Ciclo Profesional,Contador Público,2021,(11-00024) - LEGISLACION Y TECNICA FISCAL I,11 - PRIMER SEMESTRE,MANASSERO_11-00024,MANASSERO,Regular,Regular,347,,
Ciclo Profesional,Contador Público,2019,(11-00025) - SISTEMAS DE INFORMACION CONTABLE V,11 - PRIMER SEMESTRE,TUTORIAS SIST V_11-00025,TUTORIAS SIST V,Libre,Libre,1,,
Ciclo Profesional,Contador Público,2019,(11-00025) - SISTEMAS DE INFORMACION CONTABLE V,11 - PRIMER SEMESTRE,TUTORIAS SIST V_11-00025,TUTORIAS SIST V,Libre,Sin Actuación,20,,
Ciclo Profesional,Contador Público,2019,(11-00025) - SISTEMAS DE INFORMACION CONTABLE V,11 - PRIMER SEMESTRE,TUTORIAS SIST V_11-00025,TUTORIAS SIST V,Regular,Regular,1,,
Ciclo Profesional,Contador Público,2019,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Libre,Libre,13,,
Ciclo Profesional,Contador Público,2019,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Libre,Sin Actuación,61,,
Ciclo Profesional,Contador Público,2019,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Regular,Regular,402,,
Ciclo Profesional,Contador Público,2020,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Libre,Sin Actuación,46,,
Ciclo Profesional,Contador Público,2020,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Regular,Regular,544,,
Ciclo Profesional,Contador Público,2021,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Libre,Libre,3,,
Ciclo Profesional,Contador Público,2021,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Libre,Sin Actuación,93,,
Ciclo Profesional,Contador Público,2021,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Regular,Regular,560,,
Ciclo Profesional,Contador Público,2021,(11-00027) - LEGISLACION Y TECNICA FISCAL II,11 - PRIMER SEMESTRE,TAPIA_11-00027,TAPIA,Sin Actuación,Sin Actuación,1,,
Ciclo Profesional,Contador Público,2019,(11-00029) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00029,TUTORIA HISTORIA ECONOMICA Y SOCIAL 222,Libre,Libre,3,,
Ciclo Profesional,Contador Público,2019,(11-00029) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00029,TUTORIA HISTORIA ECONOMICA Y SOCIAL 222,Regular,Regular,5,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00029) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00029,TUTORIA HISTORIA ECONOMICA Y SOCIAL 222,Libre,Libre,1,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00029) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00029,TUTORIA HISTORIA ECONOMICA Y SOCIAL 222,Regular,Regular,1,,
Ciclo Profesional,Contador Público,2019,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,AUDISIO_11-00031,AUDISIO,Libre,Libre,97,,
Ciclo Profesional,Contador Público,2019,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,AUDISIO_11-00031,AUDISIO,Regular,Regular,302,,
Ciclo Profesional,Contador Público,2019,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,AUDISIO_11-00031,AUDISIO,Sin Actuación,Sin Actuación,74,,
Ciclo Profesional,Contador Público,2019,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,ROMERO_11-00031,ROMERO,Libre,Libre,191,,
Ciclo Profesional,Contador Público,2019,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,ROMERO_11-00031,ROMERO,Regular,Regular,259,,
Ciclo Profesional,Contador Público,2019,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,TUTORIAS ADM FI_11-00031,TUTORIAS ADM FI,Libre,Libre,29,,
Ciclo Profesional,Contador Público,2019,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,TUTORIAS ADM FI_11-00031,TUTORIAS ADM FI,Libre,Sin Actuación,66,,
Ciclo Profesional,Contador Público,2019,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,TUTORIAS ADM FI_11-00031,TUTORIAS ADM FI,Regular,Regular,42,,
Ciclo Profesional,Contador Público,2020,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,A CONFIRMAR_11-00031,ROMERO,Libre,Libre,10,,
Ciclo Profesional,Contador Público,2020,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,A CONFIRMAR_11-00031,ROMERO,Libre,Sin Actuación,114,,
Ciclo Profesional,Contador Público,2020,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,A CONFIRMAR_11-00031,ROMERO,Regular,Regular,430,,
Ciclo Profesional,Contador Público,2020,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,A CONFIRMAR_11-00031,ROMERO,Sin Actuación,Sin Actuación,1,,
Ciclo Profesional,Contador Público,2020,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,AUDISIO_11-00031,AUDISIO,Libre,Libre,14,,
Ciclo Profesional,Contador Público,2020,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,AUDISIO_11-00031,AUDISIO,Libre,Sin Actuación,89,,
Ciclo Profesional,Contador Público,2020,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,AUDISIO_11-00031,AUDISIO,Regular,Regular,377,,
Ciclo Profesional,Contador Público,2021,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,AUDISIO_11-00031,AUDISIO,Libre,Libre,161,,
Ciclo Profesional,Contador Público,2021,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,AUDISIO_11-00031,AUDISIO,Regular,Regular,228,,
Ciclo Profesional,Contador Público,2021,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,ROMERO_11-00031,ROMERO,Libre,Libre,182,,
Ciclo Profesional,Contador Público,2021,(11-00031) - ADMINISTRACION FINANCIERA,11 - PRIMER SEMESTRE,ROMERO_11-00031,ROMERO,Regular,Regular,218,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Libre,Libre,65,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Libre,Sin Actuación,23,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Regular,Regular,271,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Libre,Libre,98,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Libre,Sin Actuación,89,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Regular,Regular,214,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Libre,Libre,20,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Libre,Sin Actuación,84,,
Ciclo Profesional,Contador Público,2019,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Regular,Regular,78,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Libre,Libre,76,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Libre,Sin Actuación,77,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Regular,Regular,223,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Libre,Libre,31,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Libre,Sin Actuación,52,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Regular,Regular,248,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Libre,Libre,124,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Libre,Sin Actuación,94,,
Ciclo Profesional,Contador Público,2020,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Regular,Regular,129,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Libre,Libre,83,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Libre,Sin Actuación,129,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,BATISTELLA_11-00032,BATISTELLA,Regular,Regular,111,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Libre,Libre,56,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Libre,Sin Actuación,75,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,DAVID_11-00032,DAVID,Regular,Regular,184,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Libre,Libre,76,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Libre,Sin Actuación,58,,
Ciclo Profesional,Contador Público,2021,(11-00032) - COSTOS Y GESTION II,11 - SEGUNDO SEMESTRE,JALUF_11-00032,JALUF,Regular,Regular,53,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Libre,Libre,96,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Libre,Sin Actuación,95,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Regular,Regular,368,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Libre,Libre,3,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Libre,Sin Actuación,23,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Regular,Regular,24,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Libre,Libre,27,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Libre,Sin Actuación,58,,
Ciclo Profesional,Contador Público,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Regular,Regular,271,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Libre,Libre,17,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Libre,Sin Actuación,23,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Regular,Regular,41,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Libre,Libre,12,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Libre,Sin Actuación,64,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Regular,Regular,121,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Libre,Libre,4,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Libre,Sin Actuación,8,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Regular,Regular,27,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Libre,Libre,65,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Libre,Sin Actuación,132,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Regular,Regular,241,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Libre,Libre,9,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Libre,Sin Actuación,11,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Regular,Regular,42,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Libre,Libre,83,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Libre,Sin Actuación,92,,
Ciclo Profesional,Contador Público,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,JONES_11-00033,JONES,Regular,Regular,375,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Libre,Libre,5,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Libre,Sin Actuación,20,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,DIAZ_11-00033,DIAZ,Regular,Regular,27,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00033) - TECNOLOGIAS DE INFORMACIÓN I,11 - SEGUNDO SEMESTRE,GAUNA_11-00033,GAUNA,Libre,Libre,23,,
